Row;Column;BRISONr;Year;Location;Subtrial;Treatment;Block;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;TKW_bio;Spike_number;Stripe_rust;Powdery_mildew;Leaf_rust;Septoria;DTR;Fusarium;Sedimentation;Crude_protein;Falling_number
23;24;BRISONr_130;2015;KAL;1;LN_NF;B2;301;317;152;192;105;66.85;NA;NA;NA;NA;544;2;NA;NA;NA;NA;NA;22.1;11.6;432
24;23;BRISONr_131;2015;KAL;1;LN_NF;B2;301;317;147;191;104.67;59.75;NA;NA;NA;NA;288;5;NA;NA;NA;NA;NA;12.7;11.3;387
24;25;BRISONr_132;2015;KAL;1;LN_NF;B2;301;318;148;189;96;85.22;NA;NA;NA;NA;456;1;NA;NA;NA;NA;NA;17.9;11.9;429
25;34;BRISONr_133;2015;KAL;1;LN_NF;B2;301;318;148;192;114.67;69.1;NA;NA;NA;NA;536;4;NA;NA;NA;NA;NA;12.9;11.4;412
23;35;BRISONr_134;2015;KAL;1;LN_NF;B2;301;317;146;192;104.67;71.15;NA;NA;NA;NA;424;2;NA;NA;NA;NA;NA;26;13.1;467
23;28;BRISONr_135;2015;KAL;1;LN_NF;B2;301;317;147;188;102.33;71.64;NA;NA;NA;NA;296;2;NA;NA;NA;NA;NA;24.3;12.7;462
25;23;BRISONr_136;2015;KAL;1;LN_NF;B2;301;318;146;192;99.83;73.47;NA;NA;NA;NA;368;4;NA;NA;NA;NA;NA;24;14.6;402
24;21;BRISONr_137;2015;KAL;1;LN_NF;B2;301;316;146;192;101;55.65;NA;NA;NA;NA;376;5;NA;NA;NA;NA;NA;15.8;11.5;477
24;30;BRISONr_138;2015;KAL;1;LN_NF;B2;301;318;147;192;106.67;66.5;NA;NA;NA;NA;496;1;NA;NA;NA;NA;NA;20.2;12.7;392
23;27;BRISONr_139;2015;KAL;1;LN_NF;B2;301;318;151;190;113;63.42;NA;NA;NA;NA;312;3;NA;NA;NA;NA;NA;22;11.9;386
25;24;BRISONr_140;2015;KAL;1;LN_NF;B2;301;318;148;190;109;64.82;NA;NA;NA;NA;584;2;NA;NA;NA;NA;NA;14.3;11.1;337
24;31;BRISONr_141;2015;KAL;1;LN_NF;B2;301;317;146;189;109.33;74.06;NA;NA;NA;NA;232;2;NA;NA;NA;NA;NA;11.7;11.3;377
23;33;BRISONr_142;2015;KAL;1;LN_NF;B2;301;318;147;192;114;79.55;500.8;1076;NA;NA;384;2;NA;NA;NA;NA;NA;17.9;11.7;404
25;28;BRISONr_143;2015;KAL;1;LN_NF;B2;301;318;148;192;101.33;73.52;NA;NA;NA;NA;304;3;NA;NA;NA;NA;NA;12.9;11.7;364
25;30;BRISONr_144;2015;KAL;1;LN_NF;B2;301;318;151;190;103;65.83;NA;NA;NA;NA;368;2;NA;NA;NA;NA;NA;13.8;11.7;413
25;33;BRISONr_145;2015;KAL;1;LN_NF;B2;301;318;154;192;100.83;60.86;NA;NA;NA;NA;296;5;NA;NA;NA;NA;NA;24;12.7;436
23;25;BRISONr_146;2015;KAL;1;LN_NF;B2;301;317;146;189;120;81.24;NA;NA;NA;NA;256;2;NA;NA;NA;NA;NA;12.9;12.1;398
25;35;BRISONr_147;2015;KAL;1;LN_NF;B2;301;318;146;196;96.67;61.89;805.6;1664.88;NA;NA;240;4;NA;NA;NA;NA;NA;18;11.6;408
24;29;BRISONr_148;2015;KAL;1;LN_NF;B2;301;319;147;191;102.33;68.13;NA;NA;NA;NA;416;4;NA;NA;NA;NA;NA;7.8;11.3;368
23;22;BRISONr_149;2015;KAL;1;LN_NF;B2;301;317;152;191;107;71.83;NA;NA;NA;NA;392;1;NA;NA;NA;NA;NA;16.5;11.5;445
25;27;BRISONr_150;2015;KAL;1;LN_NF;B2;301;318;147;191;113.33;66.13;NA;NA;NA;NA;424;5;NA;NA;NA;NA;NA;12.3;12.1;412
24;32;BRISONr_151;2015;KAL;1;LN_NF;B2;301;317;151;189;104.33;67.28;563.2;1203.76;NA;NA;248;2;NA;NA;NA;NA;NA;12.8;11.2;436
25;25;BRISONr_152;2015;KAL;1;LN_NF;B2;301;317;154;197;101.33;63.38;NA;NA;NA;NA;464;4;NA;NA;NA;NA;NA;13.2;11.4;385
25;22;BRISONr_153;2015;KAL;1;LN_NF;B2;301;318;148;190;105.67;62.34;NA;NA;NA;NA;376;2;NA;NA;NA;NA;NA;26.6;12.8;376
23;26;BRISONr_154;2015;KAL;1;LN_NF;B2;301;319;147;191;106.33;71.87;NA;NA;NA;NA;432;1;NA;NA;NA;NA;NA;20.8;12;468
25;31;BRISONr_155;2015;KAL;1;LN_NF;B2;301;317;147;190;106.67;62.19;629.6;1446.48;NA;NA;280;5;NA;NA;NA;NA;NA;21.1;12.2;365
23;21;BRISONr_156;2015;KAL;1;LN_NF;B2;301;316;151;191;127.33;65.61;NA;NA;NA;NA;416;3;NA;NA;NA;NA;NA;18.1;11.6;445
23;29;BRISONr_157;2015;KAL;1;LN_NF;B2;301;316;150;190;115;67.21;NA;NA;NA;NA;464;3;NA;NA;NA;NA;NA;11.1;10.5;420
24;35;BRISONr_158;2015;KAL;1;LN_NF;B2;301;316;154;189;114.33;69.25;NA;NA;NA;NA;376;3;NA;NA;NA;NA;NA;11.4;10.5;404
25;29;BRISONr_159;2015;KAL;1;LN_NF;B2;301;318;154;197;104;64.76;NA;NA;NA;NA;376;4;NA;NA;NA;NA;NA;17.6;11.4;327
24;26;BRISONr_160;2015;KAL;1;LN_NF;B2;301;316;155;197;112;70.5;NA;NA;NA;NA;296;3;NA;NA;NA;NA;NA;19;11.7;379
24;27;BRISONr_161;2015;KAL;1;LN_NF;B2;301;318;148;197;108.67;70.86;NA;NA;NA;NA;480;5;NA;NA;NA;NA;NA;26.5;12.9;377
24;28;BRISONr_162;2015;KAL;1;LN_NF;B2;301;318;150;192;106.67;74.02;NA;NA;NA;NA;368;3;NA;NA;NA;NA;NA;17.2;12.5;282
24;24;BRISONr_163;2015;KAL;1;LN_NF;B2;301;317;148;192;101.67;55.13;NA;NA;NA;NA;352;5;NA;NA;NA;NA;NA;12.5;10.7;374
25;26;BRISONr_164;2015;KAL;1;LN_NF;B2;301;318;150;190;110.33;58.51;NA;NA;NA;NA;312;5;NA;NA;NA;NA;NA;28.3;13.2;399
24;33;BRISONr_165;2015;KAL;1;LN_NF;B2;301;318;147;197;110;66.16;NA;NA;NA;NA;432;4;NA;NA;NA;NA;NA;17.4;11.9;424
23;23;BRISONr_166;2015;KAL;1;LN_NF;B2;301;318;148;189;116.67;62.15;NA;NA;NA;NA;336;3;NA;NA;NA;NA;NA;21.8;12.8;350
23;30;BRISONr_167;2015;KAL;1;LN_NF;B2;301;317;151;191;126;62.15;NA;NA;NA;NA;360;3;NA;NA;NA;NA;NA;27.4;12.8;377
25;21;BRISONr_168;2015;KAL;1;LN_NF;B2;301;316;147;188;122.67;53.32;NA;NA;NA;NA;368;5;NA;NA;NA;NA;NA;16.9;11.5;417
25;32;BRISONr_169;2015;KAL;1;LN_NF;B2;301;318;147;191;105.33;55.95;NA;NA;NA;NA;360;5;NA;NA;NA;NA;NA;19;12.2;353
24;36;BRISONr_170;2015;KAL;1;LN_NF;B2;301;318;154;188;107.33;36.11;427.2;1014.88;NA;NA;704;5;NA;NA;NA;NA;NA;14.6;11.2;359
25;36;BRISONr_171;2015;KAL;1;LN_NF;B2;301;318;144;190;120.33;77.16;593.6;1298.24;NA;NA;480;2;NA;NA;NA;NA;NA;27.6;11.4;387
28;36;BRISONr_172;2015;KAL;1;LN_NF;B2;301;318;143;188;118.67;33.88;399.2;864.4;NA;NA;232;7;NA;NA;NA;NA;NA;14.2;11.7;416
29;36;BRISONr_173;2015;KAL;1;LN_NF;B2;301;317;144;192;110.67;36.56;279.2;761.84;NA;NA;536;5;NA;NA;NA;NA;NA;22.8;12.6;262
23;36;BRISONr_174;2015;KAL;1;LN_NF;B2;301;316;146;192;125;47.78;434.4;1283.12;NA;NA;320;3;NA;NA;NA;NA;NA;20.2;12.2;389
27;36;BRISONr_175;2015;KAL;1;LN_NF;B2;301;317;148;197;126.67;31.3;275.2;987.6;NA;NA;416;7;NA;NA;NA;NA;NA;20.4;12;364
26;36;BRISONr_176;2015;KAL;1;LN_NF;B2;301;316;146;192;143;47.65;435.2;1145.52;NA;NA;320;4;NA;NA;NA;NA;NA;17.2;11.8;479
24;38;BRISONr_177;2015;KAL;1;LN_NF;B2;301;318;145;189;83.67;91.43;NA;NA;NA;NA;376;2;NA;NA;NA;NA;NA;4.8;11.4;423
28;38;BRISONr_178;2015;KAL;1;LN_NF;B2;301;320;145;197;79;87.62;791.2;1555.6;NA;NA;424;1;NA;NA;NA;NA;NA;12.9;14;446
27;40;BRISONr_179;2015;KAL;1;LN_NF;B2;301;319;145;191;85.67;86.36;NA;NA;NA;NA;304;1;NA;NA;NA;NA;NA;14.9;12;419
31;40;BRISONr_180;2015;KAL;1;LN_NF;B2;301;318;145;191;88.33;79.99;NA;NA;NA;NA;448;2;NA;NA;NA;NA;NA;10.1;10.2;463
28;39;BRISONr_181;2015;KAL;1;LN_NF;B2;301;318;144;191;89.33;85.25;NA;NA;NA;NA;376;1;NA;NA;NA;NA;NA;15.9;10.9;385
29;37;BRISONr_182;2015;KAL;1;LN_NF;B2;301;319;143;189;82;77.08;NA;NA;NA;NA;328;2;NA;NA;NA;NA;NA;15.6;11.6;434
33;39;BRISONr_183;2015;KAL;1;LN_NF;B2;301;317;145;192;87;85.56;NA;NA;NA;NA;752;0;NA;NA;NA;NA;NA;19.4;11.7;444
28;37;BRISONr_184;2015;KAL;1;LN_NF;B2;301;318;143;188;98.33;56.87;NA;NA;NA;NA;304;5;NA;NA;NA;NA;NA;22;12.6;84
32;40;BRISONr_185;2015;KAL;1;LN_NF;B2;301;318;144;191;80.33;82.04;NA;NA;NA;NA;448;2;NA;NA;NA;NA;NA;19.1;11.7;261
31;37;BRISONr_186;2015;KAL;1;LN_NF;B2;301;318;144;191;84;90.52;NA;NA;NA;NA;304;1;NA;NA;NA;NA;NA;24.4;12.4;373
27;38;BRISONr_187;2015;KAL;1;LN_NF;B2;301;317;142;190;94.33;62.98;NA;NA;NA;NA;544;4;NA;NA;NA;NA;NA;NA;NA;377
30;39;BRISONr_188;2015;KAL;1;LN_NF;B2;301;317;145;197;87;69.22;NA;NA;NA;NA;376;3;NA;NA;NA;NA;NA;11.3;11.2;432
26;39;BRISONr_189;2015;KAL;1;LN_NF;B2;301;317;143;188;87.17;72.33;NA;NA;NA;NA;464;1;NA;NA;NA;NA;NA;16.3;11.2;390
30;38;BRISONr_190;2015;KAL;1;LN_NF;B2;301;317;143;190;80.67;46;NA;NA;NA;NA;456;2;NA;NA;NA;NA;NA;20.5;11.7;412
25;40;BRISONr_191;2015;KAL;1;LN_NF;B2;301;318;145;196;84.67;90.56;NA;NA;NA;NA;496;1;NA;NA;NA;NA;NA;20.7;11.7;416
25;37;BRISONr_192;2015;KAL;1;LN_NF;B2;301;317;145;188;95;60.69;NA;NA;NA;NA;664;2;NA;NA;NA;NA;NA;20.3;12.1;455
33;37;BRISONr_193;2015;KAL;1;LN_NF;B2;301;318;145;192;90.67;74.63;689.6;NA;NA;NA;480;2;NA;NA;NA;NA;NA;20.4;12;436
25;38;BRISONr_194;2015;KAL;1;LN_NF;B2;301;318;142;188;95.5;22.17;NA;NA;NA;NA;304;2;NA;NA;NA;NA;NA;19.1;11.5;439
31;39;BRISONr_195;2015;KAL;1;LN_NF;B2;301;317;146;191;80.33;68.68;NA;NA;NA;NA;328;3;NA;NA;NA;NA;NA;25.1;13.2;481
23;38;BRISONr_196;2015;KAL;1;LN_NF;B2;301;317;144;188;86.33;26.24;NA;NA;NA;NA;336;2;NA;NA;NA;NA;NA;25.6;14.1;62
30;40;BRISONr_197;2015;KAL;1;LN_NF;B2;301;316;143;190;85.67;55.26;520;1204;NA;NA;344;3;NA;NA;NA;NA;NA;13.3;11.3;326
25;39;BRISONr_198;2015;KAL;1;LN_NF;B2;301;316;145;190;93;59.22;NA;NA;NA;NA;368;2;NA;NA;NA;NA;NA;11.2;11.3;359
23;39;BRISONr_199;2015;KAL;1;LN_NF;B2;301;318;145;190;96.33;71.39;NA;NA;NA;NA;408;2;NA;NA;NA;NA;NA;17.3;12.4;358
27;37;BRISONr_200;2015;KAL;1;LN_NF;B2;301;319;148;192;89.33;71.38;746.4;1525.84;NA;NA;512;3;NA;NA;NA;NA;NA;11;11.1;428
24;39;BRISONr_201;2015;KAL;1;LN_NF;B2;301;318;146;188;84.67;51.38;NA;NA;NA;NA;328;3;NA;NA;NA;NA;NA;37.2;13.4;378
32;37;BRISONr_202;2015;KAL;1;LN_NF;B2;301;318;146;192;87.67;87.12;NA;NA;NA;NA;376;1;NA;NA;NA;NA;NA;15.6;11.9;332
27;39;BRISONr_203;2015;KAL;1;LN_NF;B2;301;316;144;192;95.33;62.63;NA;NA;NA;NA;296;5;NA;NA;NA;NA;NA;17.9;12.1;393
31;38;BRISONr_204;2015;KAL;1;LN_NF;B2;301;319;144;191;93.67;85.58;NA;NA;NA;NA;416;3;NA;NA;NA;NA;NA;19.6;12.5;381
29;38;BRISONr_205;2015;KAL;1;LN_NF;B2;301;319;144;188;102;65.42;NA;NA;NA;NA;440;3;NA;NA;NA;NA;NA;20.3;11.7;274
30;37;BRISONr_206;2015;KAL;1;LN_NF;B2;301;318;143;189;104;29.67;NA;NA;NA;NA;256;3;NA;NA;NA;NA;NA;36.8;12.2;494
33;38;BRISONr_207;2015;KAL;1;LN_NF;B2;301;318;143;192;102.33;72.9;NA;NA;NA;NA;288;1;NA;NA;NA;NA;NA;20.5;12.4;487
26;40;BRISONr_208;2015;KAL;1;LN_NF;B2;301;318;146;190;100.67;74.81;NA;NA;NA;NA;424;2;NA;NA;NA;NA;NA;25.2;12.4;489
23;40;BRISONr_209;2015;KAL;1;LN_NF;B2;301;318;145;191;101;70.08;NA;NA;NA;NA;352;1;NA;NA;NA;NA;NA;22.9;12.3;470
32;38;BRISONr_210;2015;KAL;1;LN_NF;B2;301;317;143;190;101.33;32.75;NA;NA;NA;NA;272;7;NA;NA;NA;NA;NA;35.2;12.7;127
29;40;BRISONr_211;2015;KAL;1;LN_NF;B2;301;317;142;190;102.33;60.72;NA;NA;NA;NA;312;3;NA;NA;NA;NA;NA;9.5;11.3;266
33;40;BRISONr_212;2015;KAL;1;LN_NF;B2;301;317;146;192;107.67;56.1;NA;NA;NA;NA;304;7;NA;NA;NA;NA;NA;24.4;12.6;410
32;39;BRISONr_213;2015;KAL;1;LN_NF;B2;301;317;146;191;99;69.71;NA;NA;NA;NA;304;4;NA;NA;NA;NA;NA;19.9;11.9;367
24;40;BRISONr_214;2015;KAL;1;LN_NF;B2;301;318;147;197;90.5;78.92;NA;NA;NA;NA;336;3;NA;NA;NA;NA;NA;36.4;12.8;407
23;37;BRISONr_215;2015;KAL;1;LN_NF;B2;301;319;147;196;95;95.33;NA;NA;NA;NA;320;1;NA;NA;NA;NA;NA;35.7;14.2;388
26;38;BRISONr_216;2015;KAL;1;LN_NF;B2;301;318;150;196;102.67;100.29;NA;NA;NA;NA;424;2;NA;NA;NA;NA;NA;15.2;10.9;354
26;37;BRISONr_217;2015;KAL;1;LN_NF;B2;301;316;144;191;90;88.3;NA;NA;NA;NA;488;2;NA;NA;NA;NA;NA;14.6;12.6;379
29;39;BRISONr_218;2015;KAL;1;LN_NF;B2;301;316;144;197;94;98.24;992;1703.92;NA;NA;320;2;NA;NA;NA;NA;NA;11.2;11.5;382
24;37;BRISONr_219;2015;KAL;1;LN_NF;B2;301;319;154;196;96.67;82.07;NA;NA;NA;NA;512;1;NA;NA;NA;NA;NA;34.5;15.5;383
28;40;BRISONr_220;2015;KAL;1;LN_NF;B2;301;321;150;192;82;90.59;NA;NA;NA;NA;280;0;NA;NA;NA;NA;NA;19.5;11.6;378
11;51;BRISONr_1;2015;KAL;1;HN_NF;B2;302;319;148;196;78.33;108.97;995.2;1713.28;NA;NA;472;1;NA;NA;NA;NA;NA;28.4;13.4;442
9;41;BRISONr_2;2015;KAL;1;HN_NF;B2;302;321;151;198;69;51.88;409.6;835.68;NA;NA;544;2;NA;NA;NA;NA;NA;21.9;13.1;228
12;43;BRISONr_3;2015;KAL;1;HN_NF;B2;302;318;154;197;89;109.45;818.4;1486.96;NA;NA;616;1;NA;NA;NA;NA;NA;25.1;13.6;429
6;50;BRISONr_4;2015;KAL;1;HN_NF;B2;302;318;152;196;79.33;110.79;637.6;1159.2;NA;NA;584;1;NA;NA;NA;NA;NA;40.7;14.8;387
6;43;BRISONr_5;2015;KAL;1;HN_NF;B2;302;319;148;192;85.67;123.15;937.6;1696.08;NA;NA;432;0;NA;NA;NA;NA;NA;42.6;14.9;492
7;50;BRISONr_6;2015;KAL;1;HN_NF;B2;302;318;148;196;87.33;115.76;1126.4;2057.12;NA;NA;456;2;NA;NA;NA;NA;NA;38.1;13.9;418
16;42;BRISONr_7;2015;KAL;1;HN_NF;B2;302;320;151;197;82.67;101.21;880.8;1609.12;NA;NA;176;2;NA;NA;NA;NA;NA;19.2;13.1;407
13;43;BRISONr_8;2015;KAL;1;HN_NF;B2;302;318;153;197;85.33;130.18;1013.6;1676.4;NA;NA;576;0;NA;NA;NA;NA;NA;32.5;13.5;354
15;43;BRISONr_9;2015;KAL;1;HN_NF;B2;302;318;148;197;84.67;104.73;947.2;1806.08;NA;NA;528;2;NA;NA;NA;NA;NA;33.7;14.1;444
6;49;BRISONr_10;2015;KAL;1;HN_NF;B2;302;318;151;196;90.5;113.58;998.4;1902.48;NA;NA;416;1;NA;NA;NA;NA;NA;35.8;15.1;439
16;48;BRISONr_11;2015;KAL;1;HN_NF;B2;302;320;152;197;91.33;112.24;1035.2;1914.64;NA;NA;416;1;NA;NA;NA;NA;NA;47.1;16;428
15;42;BRISONr_12;2015;KAL;1;HN_NF;B2;302;319;153;196;83.33;98.18;832;1692.8;NA;NA;600;1;NA;NA;NA;NA;NA;25.5;13.5;442
12;50;BRISONr_13;2015;KAL;1;HN_NF;B2;302;319;153;196;81.67;90.79;629.6;1349.84;NA;NA;480;1;NA;NA;NA;NA;NA;23.3;13.6;273
12;45;BRISONr_14;2015;KAL;1;HN_NF;B2;302;317;153;197;84.67;104.12;764.8;1481.6;NA;NA;600;3;NA;NA;NA;NA;NA;9.5;15.7;425
10;41;BRISONr_15;2015;KAL;1;HN_NF;B2;302;319;153;197;91.33;96.36;832.8;1762.48;NA;NA;576;1;NA;NA;NA;NA;NA;32.2;13.8;475
11;46;BRISONr_16;2015;KAL;1;HN_NF;B2;302;319;148;196;82;90.79;656.8;1306.48;NA;NA;472;1;NA;NA;NA;NA;NA;34.2;13.4;391
6;47;BRISONr_17;2015;KAL;1;HN_NF;B2;302;318;150;197;89.33;111.76;1028;1847.68;NA;NA;488;2;NA;NA;NA;NA;NA;41.4;13.5;447
8;44;BRISONr_18;2015;KAL;1;HN_NF;B2;302;319;150;197;88;81.33;932.8;1783.12;NA;NA;456;1;NA;NA;NA;NA;NA;25.9;13.4;449
6;48;BRISONr_19;2015;KAL;1;HN_NF;B2;302;318;150;196;86.33;95.52;607.2;1290.4;NA;NA;536;3;NA;NA;NA;NA;NA;28.4;13.8;433
11;45;BRISONr_20;2015;KAL;1;HN_NF;B2;302;318;156;196;86.33;75.15;716.8;1612.96;NA;NA;704;3;NA;NA;NA;NA;NA;19.2;13.1;432
5;47;BRISONr_21;2015;KAL;1;HN_NF;B2;302;318;152;197;84.67;118.06;929.6;1605.84;NA;NA;552;0;NA;NA;NA;NA;NA;25.1;13.7;468
11;48;BRISONr_22;2015;KAL;1;HN_NF;B2;302;320;151;197;85.67;103.64;1086.4;1974.96;NA;NA;584;2;NA;NA;NA;NA;NA;31.5;13.8;467
13;42;BRISONr_23;2015;KAL;1;HN_NF;B2;302;320;148;197;90.67;105.45;805.6;NA;NA;NA;640;1;NA;NA;NA;NA;NA;39;14.6;375
14;51;BRISONr_24;2015;KAL;1;HN_NF;B2;302;320;152;196;86.5;119.27;1068;1919.04;NA;NA;656;1;NA;NA;NA;NA;NA;42.6;15.6;389
16;46;BRISONr_25;2015;KAL;1;HN_NF;B2;302;318;148;195;90.67;105.33;881.6;1616.24;NA;NA;352;3;NA;NA;NA;NA;NA;42.8;13.2;492
9;43;BRISONr_26;2015;KAL;1;HN_NF;B2;302;321;148;197;94.67;110.06;833.6;1561.04;NA;NA;496;2;NA;NA;NA;NA;NA;26.4;13.2;467
12;41;BRISONr_27;2015;KAL;1;HN_NF;B2;302;318;152;200;89.67;84.97;490.4;1068.32;NA;NA;712;4;NA;NA;NA;NA;NA;22.8;14.2;329
14;43;BRISONr_28;2015;KAL;1;HN_NF;B2;302;318;153;196;84.67;54.18;387.2;1001.12;NA;NA;640;1;NA;NA;NA;NA;NA;35;14.2;306
5;50;BRISONr_29;2015;KAL;1;HN_NF;B2;302;318;148;196;85.33;118.42;1184.8;2169.6;NA;NA;648;1;NA;NA;NA;NA;NA;38.8;14.2;397
10;46;BRISONr_30;2015;KAL;1;HN_NF;B2;302;319;153;197;79.67;79.39;697.6;1552.96;NA;NA;496;1;NA;NA;NA;NA;NA;41.4;14.8;428
13;41;BRISONr_31;2015;KAL;1;HN_NF;B2;302;319;148;197;85.67;113.45;826.4;1568.4;NA;NA;584;0;NA;NA;NA;NA;NA;25.4;14.1;442
10;45;BRISONr_32;2015;KAL;1;HN_NF;B2;302;319;152;196;85.33;119.15;1192;2220.4;NA;NA;576;1;NA;NA;NA;NA;NA;30.3;14.5;340
15;46;BRISONr_33;2015;KAL;1;HN_NF;B2;302;318;153;196;85;126.42;908.8;1503.68;NA;NA;384;0;NA;NA;NA;NA;NA;23.8;13.3;336
16;45;BRISONr_34;2015;KAL;1;HN_NF;B2;302;319;149;197;85.33;69.45;645.6;1498.16;NA;NA;344;3;NA;NA;NA;NA;NA;37.7;14.7;433
9;45;BRISONr_35;2015;KAL;1;HN_NF;B2;302;318;148;197;93.33;116.85;1058.4;1400.88;NA;NA;552;0;NA;NA;NA;NA;NA;30.8;13.3;481
8;47;BRISONr_36;2015;KAL;1;HN_NF;B2;302;318;151;197;89.33;88.85;747.2;1429.6;NA;NA;584;2;NA;NA;NA;NA;NA;30.2;14;421
8;51;BRISONr_37;2015;KAL;1;HN_NF;B2;302;319;148;196;89.67;100.12;947.2;1791.12;NA;NA;392;1;NA;NA;NA;NA;NA;26.8;12.7;431
7;46;BRISONr_38;2015;KAL;1;HN_NF;B2;302;319;150;197;88;90.79;802.4;1559.76;NA;NA;560;1;NA;NA;NA;NA;NA;42.6;13.9;436
10;48;BRISONr_39;2015;KAL;1;HN_NF;B2;302;319;148;196;77;106.91;866.4;1616.56;NA;NA;560;2;NA;NA;NA;NA;NA;20.7;13.5;461
7;44;BRISONr_40;2015;KAL;1;HN_NF;B2;302;318;153;197;87.33;72.61;564.8;1185.84;NA;NA;536;2;NA;NA;NA;NA;NA;37.8;15.5;427
9;49;BRISONr_41;2015;KAL;1;HN_NF;B2;302;318;153;196;85;86.67;748.8;1688.96;NA;NA;512;1;NA;NA;NA;NA;NA;19.6;12.7;360
13;46;BRISONr_42;2015;KAL;1;HN_NF;B2;302;318;152;196;88;119.27;803.2;1415.28;NA;NA;568;1;NA;NA;NA;NA;NA;39.2;14.7;452
11;47;BRISONr_43;2015;KAL;1;HN_NF;B2;302;318;153;197;87.33;112;900.8;1652.24;NA;NA;480;1;NA;NA;NA;NA;NA;19.7;12.9;311
14;47;BRISONr_44;2015;KAL;1;HN_NF;B2;302;318;148;197;92.67;113.58;1013.6;1831.52;NA;NA;472;1;NA;NA;NA;NA;NA;27.9;12.6;425
8;48;BRISONr_45;2015;KAL;1;HN_NF;B2;302;317;148;196;90;110.06;1014.4;1815.6;NA;NA;496;1;NA;NA;NA;NA;NA;23.5;13.8;426
8;46;BRISONr_46;2015;KAL;1;HN_NF;B2;302;318;152;198;94;86.18;650.4;1351.44;NA;NA;584;2;NA;NA;NA;NA;NA;42.8;14.6;450
5;48;BRISONr_47;2015;KAL;1;HN_NF;B2;302;319;152;197;88.67;108;895.2;1692.88;NA;NA;536;1;NA;NA;NA;NA;NA;32.1;14.8;420
14;49;BRISONr_48;2015;KAL;1;HN_NF;B2;302;317;148;197;88.33;113.45;1252;2392.08;NA;NA;488;2;NA;NA;NA;NA;NA;23.8;13.4;374
10;42;BRISONr_49;2015;KAL;1;HN_NF;B2;302;318;152;196;85;87.27;688;1336.32;NA;NA;496;1;NA;NA;NA;NA;NA;33;13.1;507
11;44;BRISONr_50;2015;KAL;1;HN_NF;B2;302;318;153;196;92;81.82;645.6;1370.16;NA;NA;344;3;NA;NA;NA;NA;NA;26;13.8;440
9;48;BRISONr_51;2015;KAL;1;HN_NF;B2;302;318;154;196;93.33;104.97;904.8;1832;NA;NA;496;2;NA;NA;NA;NA;NA;34.5;15.1;404
7;47;BRISONr_52;2015;KAL;1;HN_NF;B2;302;318;153;196;88;109.58;812;1560.16;NA;NA;480;2;NA;NA;NA;NA;NA;30.2;14.1;412
16;41;BRISONr_53;2015;KAL;1;HN_NF;B2;302;318;148;196;83.83;119.64;1108.8;1993.92;NA;NA;424;1;NA;NA;NA;NA;NA;46.8;15.1;448
10;43;BRISONr_54;2015;KAL;1;HN_NF;B2;302;318;152;196;96.33;125.45;1704.8;2945.6;NA;NA;560;1;NA;NA;NA;NA;NA;23.5;13.6;410
14;50;BRISONr_55;2015;KAL;1;HN_NF;B2;302;318;153;196;95.67;98.3;732;1438;NA;NA;336;3;NA;NA;NA;NA;NA;27.3;14.1;433
5;46;BRISONr_56;2015;KAL;1;HN_NF;B2;302;318;153;197;83.33;96.73;871.2;1804.56;NA;NA;696;1;NA;NA;NA;NA;NA;26;14.7;392
16;50;BRISONr_57;2015;KAL;1;HN_NF;B2;302;318;155;197;91.33;93.94;857.6;1737.6;NA;NA;488;0;NA;NA;NA;NA;NA;31.5;14.8;479
8;43;BRISONr_58;2015;KAL;1;HN_NF;B2;302;317;150;198;89.33;104.36;950.4;1859.44;NA;NA;432;1;NA;NA;NA;NA;NA;48.2;15.4;408
14;45;BRISONr_59;2015;KAL;1;HN_NF;B2;302;318;153;196;91.33;103.03;919.2;1752.72;NA;NA;608;3;NA;NA;NA;NA;NA;43.6;14.2;410
12;48;BRISONr_60;2015;KAL;1;HN_NF;B2;302;318;150;196;90;116.85;899.2;1514.72;NA;NA;504;4;NA;NA;NA;NA;NA;17.8;12.3;405
6;46;BRISONr_61;2015;KAL;1;HN_NF;B2;302;318;152;198;88.67;116;1135.2;2148.64;NA;NA;688;1;NA;NA;NA;NA;NA;29.2;13.8;428
9;46;BRISONr_62;2015;KAL;1;HN_NF;B2;302;318;148;196;83.67;120.73;1059.2;1900.8;NA;NA;664;2;NA;NA;NA;NA;NA;56.1;14.9;412
16;49;BRISONr_63;2015;KAL;1;HN_NF;B2;302;318;153;197;90.67;86.18;785.6;1716.08;NA;NA;464;2;NA;NA;NA;NA;NA;50.9;14.2;451
5;49;BRISONr_64;2015;KAL;1;HN_NF;B2;302;318;151;197;89.33;108.73;869.6;1759.12;NA;NA;432;1;NA;NA;NA;NA;NA;25.2;12.8;441
12;47;BRISONr_65;2015;KAL;1;HN_NF;B2;302;318;151;196;87.67;103.27;1205.6;2244.56;NA;NA;640;2;NA;NA;NA;NA;NA;23.5;13.8;415
12;44;BRISONr_66;2015;KAL;1;HN_NF;B2;302;318;148;197;88;111.88;772.8;1456.08;NA;NA;728;2;NA;NA;NA;NA;NA;19.2;13.4;300
11;49;BRISONr_67;2015;KAL;1;HN_NF;B2;302;318;150;197;99;122.67;1009.6;1834;NA;NA;472;1;NA;NA;NA;NA;NA;55.5;14.7;376
